,timestamp,PM2.5,humidity,temperature
4471,29/11/2020 19:00,42.5,56.2,21.0
4472,29/11/2020 20:00,40.9,56.6,21.1
4473,29/11/2020 21:00,46.0,58.7,20.9
4474,29/11/2020 22:00,46.1,60.3,20.4
4475,29/11/2020 23:00,40.7,61.0,19.8
4476,30/11/2020 00:00,38.7,59.8,19.4
4477,30/11/2020 01:00,36.9,61.4,18.8
4478,30/11/2020 02:00,36.5,62.8,18.3
4479,30/11/2020 03:00,41.5,65.4,17.8
4480,30/11/2020 04:00,41.2,66.6,17.5
4481,30/11/2020 05:00,37.7,65.5,17.2
4482,30/11/2020 06:00,36.9,64.4,16.9
4483,30/11/2020 07:00,36.3,62.4,16.7
4484,30/11/2020 08:00,38.0,56.8,17.7
4485,30/11/2020 09:00,36.0,44.2,21.9
4486,30/11/2020 10:00,36.9,42.7,22.3
4487,30/11/2020 11:00,37.1,40.5,23.3
4488,30/11/2020 12:00,37.1,38.9,24.6
4489,30/11/2020 13:00,36.5,36.6,26.1
4490,30/11/2020 14:00,34.9,34.8,27.2
4491,30/11/2020 15:00,34.6,34.4,27.7
4492,30/11/2020 16:00,34.8,34.9,27.5
4493,30/11/2020 17:00,37.9,43.2,23.9
4494,30/11/2020 18:00,39.7,46.2,23.1
4495,30/11/2020 19:00,50.6,47.6,22.5
4496,30/11/2020 20:00,51.1,48.4,22.3
4497,30/11/2020 21:00,52.3,48.7,22.2
4498,30/11/2020 22:00,58.8,50.3,21.9
4499,30/11/2020 23:00,57.7,53.3,21.3
4500,01/12/2020 00:00,66.5,51.8,20.6
4501,01/12/2020 01:00,69.0,54.9,20.1
4502,01/12/2020 02:00,47.9,55.5,19.7
4503,01/12/2020 03:00,48.0,56.2,19.6
4504,01/12/2020 04:00,46.6,56.8,19.4
4505,01/12/2020 05:00,47.8,57.4,19.1
4506,01/12/2020 06:00,47.6,57.6,18.9
4507,01/12/2020 07:00,49.9,58.3,18.8
4508,01/12/2020 08:00,53.1,60.6,18.9
4509,01/12/2020 09:00,53.9,58.1,19.2
4510,01/12/2020 10:00,55.6,53.9,20.0
4511,01/12/2020 11:00,54.4,51.0,20.6
4512,01/12/2020 12:00,55.6,50.8,20.9
4513,01/12/2020 13:00,53.4,49.0,21.5
4514,01/12/2020 14:00,48.0,50.4,21.4
4515,01/12/2020 15:00,47.8,51.6,21.2
4516,01/12/2020 16:00,49.2,52.0,21.2
4517,01/12/2020 17:00,51.4,52.5,21.0
4518,01/12/2020 18:00,64.2,56.6,20.3
4519,01/12/2020 19:00,68.4,59.4,19.7
4520,01/12/2020 20:00,70.8,58.9,19.8
4521,01/12/2020 21:00,68.1,57.9,20.0
4522,01/12/2020 22:00,68.2,58.2,19.6
4523,01/12/2020 23:00,71.6,62.0,19.1
4524,02/12/2020 00:00,65.2,63.6,18.9
4525,02/12/2020 01:00,65.3,65.1,18.8
4526,02/12/2020 02:00,64.3,66.0,18.6
4527,02/12/2020 03:00,63.5,66.8,18.4
4528,02/12/2020 04:00,58.4,66.5,18.2
4529,02/12/2020 05:00,53.7,66.0,18.2
4530,02/12/2020 06:00,56.4,67.1,18.0
4531,02/12/2020 07:00,66.6,70.0,17.6
4532,02/12/2020 08:00,67.4,71.9,17.8
4533,02/12/2020 09:00,63.0,67.2,20.1
4534,02/12/2020 10:00,60.9,74.5,17.6
4535,02/12/2020 11:00,57.5,69.5,18.5
4536,02/12/2020 12:00,56.8,66.7,19.4
4537,02/12/2020 13:00,57.8,61.8,21.1
4538,02/12/2020 14:00,52.5,53.8,23.8
4539,02/12/2020 15:00,55.4,59.6,21.8
4540,02/12/2020 16:00,58.5,63.5,20.7
4541,02/12/2020 17:00,61.7,64.9,20.5
4542,02/12/2020 18:00,75.9,67.0,20.2
4543,02/12/2020 19:00,84.2,70.8,19.6
4544,02/12/2020 20:00,99.9,72.6,19.4
4545,02/12/2020 21:00,106.3,72.0,19.4
4546,02/12/2020 22:00,100.0,70.9,19.8
4547,02/12/2020 23:00,92.5,70.5,19.8
4548,03/12/2020 00:00,92.4,71.8,19.9
4549,03/12/2020 01:00,73.8,69.9,19.9
4550,03/12/2020 02:00,72.7,69.2,19.8
4551,03/12/2020 03:00,69.0,70.0,19.5
4552,03/12/2020 04:00,59.6,69.0,19.3
4553,03/12/2020 05:00,55.6,68.9,18.9
4554,03/12/2020 06:00,54.7,68.8,18.5
4555,03/12/2020 07:00,54.5,68.0,18.3
4556,03/12/2020 08:00,46.3,63.9,18.7
4557,03/12/2020 09:00,46.9,61.7,18.9
4558,03/12/2020 10:00,48.4,57.7,20.1
4559,03/12/2020 11:00,47.0,52.1,22.2
4560,03/12/2020 12:00,47.7,53.7,21.7
4561,03/12/2020 13:00,47.3,51.8,22.7
4562,03/12/2020 14:00,44.4,45.2,25.2
4563,03/12/2020 15:00,42.6,41.6,26.9
4564,03/12/2020 16:00,45.9,47.9,24.9
4565,03/12/2020 17:00,48.9,56.2,22.2
4566,03/12/2020 18:00,52.0,59.4,20.8
4567,03/12/2020 19:00,51.6,60.6,20.1
4568,03/12/2020 20:00,48.7,61.7,19.3
4569,03/12/2020 21:00,45.9,62.9,18.8
4570,03/12/2020 22:00,43.9,63.2,18.6
4571,03/12/2020 23:00,44.1,62.9,18.1
4572,04/12/2020 00:00,53.1,62.7,17.7
4573,04/12/2020 01:00,42.2,62.6,17.4
4574,04/12/2020 02:00,31.7,63.4,17.1
4575,04/12/2020 03:00,31.3,63.1,16.9
4576,04/12/2020 04:00,28.7,61.8,16.9
4577,04/12/2020 05:00,28.1,61.3,16.7
4578,04/12/2020 06:00,33.2,62.6,16.3
4579,04/12/2020 07:00,32.8,62.9,16.2
4580,04/12/2020 08:00,34.1,62.4,16.1
4581,04/12/2020 09:00,34.5,60.6,16.7
4582,04/12/2020 10:00,34.1,53.3,19.5
4583,04/12/2020 11:00,31.5,45.3,22.4
4584,04/12/2020 12:00,30.4,42.6,24.0
4585,04/12/2020 13:00,31.9,46.6,22.4
4586,04/12/2020 14:00,31.9,45.1,23.1
4587,04/12/2020 15:00,32.0,43.8,23.8
4588,04/12/2020 16:00,42.8,54.1,21.1
4589,04/12/2020 17:00,48.5,59.2,19.9
4590,04/12/2020 18:00,52.2,62.0,19.3
4591,04/12/2020 19:00,53.3,66.5,18.4
4592,04/12/2020 20:00,48.5,68.1,18.3
4593,04/12/2020 21:00,52.9,68.4,18.3
4594,04/12/2020 22:00,40.6,60.9,17.9
4595,04/12/2020 23:00,36.9,61.2,16.8
4596,05/12/2020 00:00,37.0,62.0,15.8
4597,05/12/2020 01:00,33.0,64.1,15.0
4598,05/12/2020 02:00,33.5,65.2,14.5
4599,05/12/2020 03:00,33.4,64.9,14.4
4600,05/12/2020 04:00,33.8,65.3,14.4
4601,05/12/2020 05:00,35.9,66.2,14.4
4602,05/12/2020 06:00,37.5,66.1,14.2
4603,05/12/2020 07:00,37.5,66.1,14.0
4604,05/12/2020 08:00,35.9,63.8,14.3
4605,05/12/2020 09:00,37.2,59.2,15.3
4606,05/12/2020 10:00,45.5,56.5,16.2
4607,05/12/2020 11:00,38.4,50.1,18.7
4608,05/12/2020 12:00,36.5,45.0,21.1
4609,05/12/2020 13:00,36.3,41.7,22.9
4610,05/12/2020 14:00,36.3,40.3,24.1
4611,05/12/2020 15:00,37.0,41.4,23.9
4612,05/12/2020 16:00,37.6,42.4,23.7
4613,05/12/2020 17:00,39.8,48.5,21.4
4614,05/12/2020 18:00,46.3,55.9,18.9
4615,05/12/2020 19:00,47.7,58.7,18.2
4616,05/12/2020 20:00,55.5,60.7,18.0
4617,05/12/2020 21:00,65.8,65.2,17.6
4618,05/12/2020 22:00,58.1,66.5,17.1
4619,05/12/2020 23:00,51.2,67.3,16.3
4620,06/12/2020 00:00,46.3,67.5,15.9
4621,06/12/2020 01:00,50.7,68.6,15.5
4622,06/12/2020 02:00,54.7,69.1,15.1
4623,06/12/2020 03:00,49.6,70.2,14.8
4624,06/12/2020 04:00,50.0,70.5,14.4
4625,06/12/2020 05:00,53.2,72.8,14.2
4626,06/12/2020 06:00,56.2,75.9,13.9
4627,06/12/2020 07:00,52.7,76.5,13.9
4628,06/12/2020 08:00,49.7,68.9,15.8
4629,06/12/2020 09:00,44.5,56.5,19.1
4630,06/12/2020 10:00,46.6,50.8,21.3
4631,06/12/2020 11:00,51.3,46.1,22.8
4632,06/12/2020 12:00,48.7,44.1,23.4
4633,06/12/2020 13:00,51.0,42.2,24.5
4634,06/12/2020 14:00,53.2,41.9,25.0
4635,06/12/2020 15:00,45.5,42.2,25.0
4636,06/12/2020 16:00,39.4,42.1,25.2
4637,06/12/2020 17:00,41.3,47.2,23.1
4638,06/12/2020 18:00,52.7,53.9,20.9
4639,06/12/2020 19:00,59.2,56.9,20.3
4640,06/12/2020 20:00,71.5,64.8,19.7
4641,06/12/2020 21:00,75.9,74.0,18.8
4642,06/12/2020 22:00,67.4,76.3,18.2
4643,06/12/2020 23:00,65.9,76.9,18.0
4644,07/12/2020 00:00,64.8,77.6,17.8
4645,07/12/2020 01:00,63.1,77.1,17.6
4646,07/12/2020 02:00,65.8,77.6,17.4
4647,07/12/2020 03:00,65.7,76.6,17.5
4648,07/12/2020 04:00,77.65,78.4,17.1
4649,07/12/2020 05:00,89.6,74.6,16.8
4650,07/12/2020 06:00,64.3,74.7,16.7
4651,07/12/2020 07:00,84.6,77.4,16.5
4652,07/12/2020 08:00,67.7,71.2,17.0
4653,07/12/2020 09:00,55.2,62.3,18.3
4654,07/12/2020 10:00,58.2,53.4,21.5
4655,07/12/2020 11:00,55.7,47.1,23.3
4656,07/12/2020 12:00,54.4,43.9,24.6
4657,07/12/2020 13:00,54.3,41.0,25.8
4658,07/12/2020 14:00,47.5,39.8,26.4
4659,07/12/2020 15:00,47.4,41.0,26.1
4660,07/12/2020 16:00,77.0,55.7,23.2
4661,07/12/2020 17:00,87.8,65.9,20.9
4662,07/12/2020 18:00,85.5,69.4,20.2
4663,07/12/2020 19:00,86.3,71.6,19.7
4664,07/12/2020 20:00,76.1,70.8,19.3
4665,07/12/2020 21:00,72.1,70.4,19.0
4666,07/12/2020 22:00,76.6,73.4,18.6
4667,07/12/2020 23:00,78.9,74.0,18.5
4668,08/12/2020 00:00,79.4,73.4,18.4
4669,08/12/2020 01:00,78.8,73.4,18.5
4670,08/12/2020 02:00,79.7,75.3,18.4
4671,08/12/2020 03:00,79.4,74.9,18.2
4672,08/12/2020 04:00,67.6,72.0,17.6
4673,08/12/2020 05:00,51.9,68.9,17.0
4674,08/12/2020 06:00,49.2,69.3,16.5
4675,08/12/2020 07:00,49.1,70.3,16.3
4676,08/12/2020 08:00,52.3,65.8,17.9
4677,08/12/2020 09:00,48.8,61.9,18.5
4678,08/12/2020 10:00,49.4,52.8,21.4
4679,08/12/2020 11:00,46.3,46.6,23.7
4680,08/12/2020 12:00,45.9,44.9,24.5
4681,08/12/2020 13:00,44.1,43.9,25.2
4682,08/12/2020 14:00,42.3,42.9,25.9
4683,08/12/2020 15:00,62.0,49.8,24.8
4684,08/12/2020 16:00,58.3,50.1,24.7
4685,08/12/2020 17:00,59.7,54.3,23.1
4686,08/12/2020 18:00,70.0,62.8,20.6
4687,08/12/2020 19:00,72.8,65.0,20.1
4688,08/12/2020 20:00,86.7,67.7,19.6
4689,08/12/2020 21:00,121.4,73.4,18.5
4690,08/12/2020 22:00,109.8,77.0,18.1
4691,08/12/2020 23:00,96.2,78.2,18.0
4692,09/12/2020 00:00,96.4,79.2,17.9
4693,09/12/2020 01:00,119.8,80.5,17.7
4694,09/12/2020 02:00,104.5,78.1,17.7
4695,09/12/2020 03:00,92.1,76.0,17.3
4696,09/12/2020 04:00,87.4,75.5,16.8
4697,09/12/2020 05:00,73.9,74.5,16.5
4698,09/12/2020 06:00,74.8,76.3,16.1
4699,09/12/2020 07:00,94.3,79.0,16.1
4700,09/12/2020 08:00,95.5,71.3,17.8
4701,09/12/2020 09:00,85.6,62.1,19.7
4702,09/12/2020 10:00,84.0,56.4,21.9
4703,09/12/2020 11:00,67.3,50.3,24.5
4704,09/12/2020 12:00,65.2,48.5,25.7
4705,09/12/2020 13:00,55.0,45.5,26.4
4706,09/12/2020 14:00,51.6,43.6,27.2
4707,09/12/2020 15:00,50.4,46.2,26.0
4708,09/12/2020 16:00,64.9,51.2,24.6
4709,09/12/2020 17:00,67.7,54.2,23.5
4710,09/12/2020 18:00,81.0,59.8,22.2
4711,09/12/2020 19:00,88.4,62.3,21.6
4712,09/12/2020 20:00,71.4,68.2,21.4
4713,09/12/2020 21:00,68.9,72.5,20.3
4714,09/12/2020 22:00,65.1,75.5,19.5
4715,09/12/2020 23:00,53.6,74.8,19.4
4716,10/12/2020 00:00,52.7,76.1,19.1
4717,10/12/2020 01:00,54.4,77.5,18.9
4718,10/12/2020 02:00,54.7,78.1,18.8
4719,10/12/2020 03:00,71.6,80.2,18.6
4720,10/12/2020 04:00,105.5,80.7,18.5
4721,10/12/2020 05:00,121.9,79.3,18.5
4722,10/12/2020 06:00,121.0,77.9,18.6
4723,10/12/2020 07:00,104.3,76.3,18.9
4724,10/12/2020 08:00,83.4,70.1,19.6
4725,10/12/2020 09:00,84.8,66.9,21.2
4726,10/12/2020 10:00,82.1,57.0,24.4
4727,10/12/2020 11:00,56.5,49.0,25.8
4728,10/12/2020 12:00,58.7,47.7,26.6
4729,10/12/2020 13:00,61.8,47.6,26.6
4730,10/12/2020 14:00,60.9,45.3,27.9
4731,10/12/2020 15:00,77.1,50.7,26.3
4732,10/12/2020 16:00,89.0,53.0,25.6
4733,10/12/2020 17:00,96.2,57.2,24.2
4734,10/12/2020 18:00,105.9,61.5,22.9
4735,10/12/2020 19:00,118.7,64.6,22.3
4736,10/12/2020 20:00,123.3,66.1,22.0
4737,10/12/2020 21:00,117.3,68.0,21.7
4738,10/12/2020 22:00,91.8,73.5,20.8
4739,10/12/2020 23:00,83.2,76.4,20.3
4740,11/12/2020 00:00,81.7,76.8,20.1
4741,11/12/2020 01:00,83.2,77.1,20.0
4742,11/12/2020 02:00,91.1,78.5,19.8
4743,11/12/2020 03:00,98.7,79.5,19.7
4744,11/12/2020 04:00,104.6,79.1,19.9
4745,11/12/2020 05:00,115.4,81.7,19.8
4746,11/12/2020 06:00,193.7,85.0,19.0
4747,11/12/2020 07:00,173.8,84.9,18.6
4748,11/12/2020 08:00,135.2,80.5,19.4
4749,11/12/2020 09:00,126.1,71.5,21.8
4750,11/12/2020 10:00,133.0,64.9,23.7
4751,11/12/2020 11:00,134.8,67.7,22.9
4752,11/12/2020 12:00,120.4,62.1,24.7
4753,11/12/2020 13:00,77.5,57.2,26.7
4754,11/12/2020 14:00,72.5,59.1,26.0
4755,11/12/2020 15:00,67.8,59.7,26.1
4756,11/12/2020 16:00,67.0,55.6,27.7
4757,11/12/2020 17:00,72.4,64.7,25.2
4758,11/12/2020 18:00,77.8,75.5,23.1
4759,11/12/2020 19:00,65.9,81.2,22.0
4760,11/12/2020 20:00,61.8,83.1,21.5
4761,11/12/2020 21:00,61.4,84.9,21.0
4762,11/12/2020 22:00,54.4,83.6,21.4
4763,11/12/2020 23:00,52.9,83.7,21.5
4764,12/12/2020 00:00,56.4,84.8,21.4
4765,12/12/2020 01:00,62.8,85.2,21.3
4766,12/12/2020 02:00,60.4,84.6,21.2
4767,12/12/2020 03:00,72.6,83.7,21.0
4768,12/12/2020 04:00,75.7,81.5,21.0
4769,12/12/2020 05:00,80.8,81.8,20.8
4770,12/12/2020 06:00,73.5,81.6,20.8
4771,12/12/2020 07:00,90.1,83.4,20.6
4772,12/12/2020 08:00,91.3,79.8,21.7
4773,12/12/2020 09:00,100.8,73.3,23.5
4774,12/12/2020 10:00,77.6,72.0,23.9
4775,12/12/2020 11:00,87.8,72.8,23.9
4776,12/12/2020 12:00,76.9,69.0,25.3
4777,12/12/2020 13:00,53.4,63.2,27.0
4778,12/12/2020 14:00,38.7,56.1,28.7
4779,12/12/2020 15:00,37.8,55.0,28.9
4780,12/12/2020 16:00,35.7,55.1,28.7
4781,12/12/2020 17:00,46.4,62.9,26.7
4782,12/12/2020 18:00,60.3,73.1,24.2
4783,12/12/2020 19:00,71.5,77.5,23.1
4784,12/12/2020 20:00,81.0,81.7,22.2
4785,12/12/2020 21:00,75.5,83.4,21.7
4786,12/12/2020 22:00,70.2,84.6,21.6
4787,12/12/2020 23:00,59.5,83.3,21.7
4788,13/12/2020 00:00,58.2,84.3,21.4
4789,13/12/2020 01:00,58.1,84.5,21.5
4790,13/12/2020 02:00,65.6,86.3,21.4
4791,13/12/2020 03:00,78.1,88.6,21.1
4792,13/12/2020 04:00,84.9,90.0,20.8
4793,13/12/2020 05:00,89.5,90.5,20.8
4794,13/12/2020 06:00,95.1,90.4,20.8
4795,13/12/2020 07:00,96.9,90.1,21.0
4796,13/12/2020 08:00,101.6,89.0,21.4
4797,13/12/2020 09:00,119.0,87.0,22.0
4798,13/12/2020 10:00,101.0,77.8,24.3
4799,13/12/2020 11:00,64.6,68.9,26.2
4800,13/12/2020 12:00,47.2,65.5,27.0
4801,13/12/2020 13:00,38.5,58.0,29.7
4802,13/12/2020 14:00,37.9,59.2,29.5
4803,13/12/2020 15:00,32.1,58.0,29.3
4804,13/12/2020 16:00,26.7,55.4,30.3
4805,13/12/2020 17:00,29.4,61.4,28.2
4806,13/12/2020 18:00,30.9,71.7,25.9
4807,13/12/2020 19:00,32.1,76.4,24.9
4808,13/12/2020 20:00,75.9,84.5,23.9
4809,13/12/2020 21:00,87.8,87.1,23.3
4810,13/12/2020 22:00,84.2,87.2,23.3
4811,13/12/2020 23:00,81.3,87.6,23.2
4812,14/12/2020 00:00,76.3,87.8,23.2
4813,14/12/2020 01:00,74.9,87.4,23.4
4814,14/12/2020 02:00,73.9,88.5,23.3
4815,14/12/2020 03:00,77.8,89.4,23.2
4816,14/12/2020 04:00,74.9,89.6,23.3
4817,14/12/2020 05:00,71.9,89.7,23.3
4818,14/12/2020 06:00,71.0,89.8,23.4
4819,14/12/2020 07:00,72.9,89.3,23.5
4820,14/12/2020 08:00,83.6,89.1,23.7
4821,14/12/2020 09:00,113.1,88.6,23.8
4822,14/12/2020 10:00,113.6,85.1,24.9
4823,14/12/2020 11:00,88.7,76.9,26.8
4824,14/12/2020 12:00,63.8,68.3,28.8
4825,14/12/2020 13:00,53.9,62.5,29.9
4826,14/12/2020 14:00,47.3,60.5,29.8
4827,14/12/2020 15:00,43.1,70.9,24.3
4828,14/12/2020 16:00,32.8,69.7,22.2
4829,14/12/2020 17:00,32.4,71.5,20.5
4830,14/12/2020 18:00,32.6,73.3,19.4
4831,14/12/2020 19:00,32.3,70.6,20.1
4832,14/12/2020 20:00,36.4,77.9,18.0
4833,14/12/2020 21:00,32.7,77.0,17.8
4834,14/12/2020 22:00,31.2,76.0,17.7
4835,14/12/2020 23:00,31.4,75.9,17.4
4836,15/12/2020 00:00,31.3,76.0,17.0
4837,15/12/2020 01:00,31.0,81.1,16.1
4838,15/12/2020 02:00,33.1,83.9,15.5
4839,15/12/2020 03:00,29.8,80.7,15.6
4840,15/12/2020 04:00,31.7,85.6,14.8
4841,15/12/2020 05:00,33.2,88.3,14.2
4842,15/12/2020 06:00,33.9,88.2,13.8
4843,15/12/2020 07:00,32.4,87.0,13.6
4844,15/12/2020 08:00,31.3,85.2,13.8
4845,15/12/2020 09:00,31.8,82.4,14.2
4846,15/12/2020 10:00,30.0,77.8,14.5
4847,15/12/2020 11:00,29.2,76.4,14.8
4848,15/12/2020 12:00,28.9,77.0,15.1
4849,15/12/2020 13:00,29.5,78.8,14.8
4850,15/12/2020 14:00,27.1,78.8,14.5
4851,15/12/2020 15:00,27.5,77.6,14.8
4852,15/12/2020 16:00,33.9,78.2,14.6
4853,15/12/2020 17:00,35.6,78.0,14.3
4854,15/12/2020 18:00,35.0,80.0,14.1
4855,15/12/2020 19:00,35.2,80.1,14.0
4856,15/12/2020 20:00,35.1,79.2,13.7
4857,15/12/2020 21:00,32.1,76.9,13.8
4858,15/12/2020 22:00,31.9,76.2,13.8
4859,15/12/2020 23:00,35.3,76.7,13.7
4860,16/12/2020 00:00,33.2,76.9,13.6
4861,16/12/2020 01:00,31.6,77.6,13.2
4862,16/12/2020 02:00,32.5,81.5,12.7
4863,16/12/2020 03:00,37.0,86.6,12.0
4864,16/12/2020 04:00,35.4,89.2,11.7
4865,16/12/2020 05:00,32.1,87.4,11.8
4866,16/12/2020 06:00,36.9,85.4,11.9
4867,16/12/2020 07:00,30.9,82.6,12.0
4868,16/12/2020 08:00,29.3,84.9,11.8
4869,16/12/2020 09:00,28.1,77.1,12.6
4870,16/12/2020 10:00,28.0,74.1,13.0
4871,16/12/2020 11:00,27.6,69.5,13.8
4872,16/12/2020 12:00,26.0,64.7,14.8
4873,16/12/2020 13:00,25.8,61.9,15.8
4874,16/12/2020 14:00,25.1,61.9,16.0
4875,16/12/2020 15:00,25.6,61.7,16.1
4876,16/12/2020 16:00,26.6,63.8,15.6
4877,16/12/2020 17:00,27.8,65.0,15.0
4878,16/12/2020 18:00,28.2,65.7,14.5
4879,16/12/2020 19:00,29.0,65.9,14.2
4880,16/12/2020 20:00,33.3,68.0,14.0
4881,16/12/2020 21:00,32.7,68.4,13.7
4882,16/12/2020 22:00,30.8,68.5,13.5
4883,16/12/2020 23:00,30.5,69.5,13.2
4884,17/12/2020 00:00,31.0,71.4,13.0
4885,17/12/2020 01:00,29.1,73.8,12.5
4886,17/12/2020 02:00,29.1,75.3,12.2
4887,17/12/2020 03:00,29.4,76.4,12.1
4888,17/12/2020 04:00,29.9,77.7,11.9
4889,17/12/2020 05:00,30.0,77.3,11.9
4890,17/12/2020 06:00,29.7,77.6,11.8
4891,17/12/2020 07:00,29.6,76.0,11.9
4892,17/12/2020 08:00,28.9,73.6,12.3
4893,17/12/2020 09:00,29.4,71.6,12.7
4894,17/12/2020 10:00,30.0,70.5,13.1
4895,17/12/2020 11:00,29.3,67.2,14.1
4896,17/12/2020 12:00,30.1,64.7,15.0
4897,17/12/2020 13:00,31.4,63.9,15.4
4898,17/12/2020 14:00,29.2,63.6,15.6
4899,17/12/2020 15:00,29.5,65.4,15.4
4900,17/12/2020 16:00,31.0,67.1,15.0
4901,17/12/2020 17:00,31.2,68.0,14.8
4902,17/12/2020 18:00,33.7,69.6,14.5
4903,17/12/2020 19:00,37.4,70.4,14.2
4904,17/12/2020 20:00,40.1,71.7,13.9
4905,17/12/2020 21:00,36.5,72.0,13.6
4906,17/12/2020 22:00,33.4,73.2,13.3
4907,17/12/2020 23:00,31.3,74.7,12.9
4908,18/12/2020 00:00,31.5,76.7,12.5
4909,18/12/2020 01:00,37.9,80.8,12.0
4910,18/12/2020 02:00,35.5,87.2,11.1
4911,18/12/2020 03:00,39.7,90.1,10.5
4912,18/12/2020 04:00,40.2,88.9,10.8
4913,18/12/2020 05:00,33.3,82.7,11.4
4914,18/12/2020 06:00,29.2,78.4,11.7
4915,18/12/2020 07:00,26.3,77.0,11.7
4916,18/12/2020 08:00,25.8,75.6,11.9
4917,18/12/2020 09:00,27.8,72.5,12.3
4918,18/12/2020 10:00,30.9,69.2,13.0
4919,18/12/2020 11:00,32.2,65.0,13.7
4920,18/12/2020 12:00,32.5,61.2,14.7
4921,18/12/2020 13:00,30.2,55.2,16.4
4922,18/12/2020 14:00,31.6,51.7,18.2
4923,18/12/2020 15:00,37.5,62.8,16.7
4924,18/12/2020 16:00,48.7,71.1,15.3
4925,18/12/2020 17:00,54.3,72.8,15.1
4926,18/12/2020 18:00,51.6,73.8,14.6
4927,18/12/2020 19:00,57.4,76.4,14.5
4928,18/12/2020 20:00,59.0,77.6,14.3
4929,18/12/2020 21:00,56.6,71.8,13.9
4930,18/12/2020 22:00,55.2,67.8,13.4
4931,18/12/2020 23:00,49.7,68.2,13.2
4932,19/12/2020 00:00,44.0,66.5,13.1
4933,19/12/2020 01:00,42.6,65.7,13.0
4934,19/12/2020 02:00,38.0,63.5,13.3
4935,19/12/2020 03:00,40.4,63.4,13.3
4936,19/12/2020 04:00,36.1,61.2,13.2
4937,19/12/2020 05:00,38.1,62.7,13.1
4938,19/12/2020 06:00,38.6,63.7,13.0
4939,19/12/2020 07:00,39.5,63.7,13.0
4940,19/12/2020 08:00,38.8,61.6,13.4
4941,19/12/2020 09:00,38.6,60.0,13.8
4942,19/12/2020 10:00,38.6,57.6,14.7
4943,19/12/2020 11:00,38.5,55.1,15.5
4944,19/12/2020 12:00,38.8,54.2,16.0
4945,19/12/2020 13:00,38.5,55.4,16.1
4946,19/12/2020 14:00,38.8,54.8,16.5
4947,19/12/2020 15:00,41.4,53.8,16.9
4948,19/12/2020 16:00,45.3,58.3,16.8
4949,19/12/2020 17:00,49.6,62.1,16.2
4950,19/12/2020 18:00,54.8,65.0,15.8
4951,19/12/2020 19:00,61.8,66.2,15.6
4952,19/12/2020 20:00,56.7,64.1,15.5
4953,19/12/2020 21:00,43.6,58.6,15.4
4954,19/12/2020 22:00,40.2,56.6,15.4
4955,19/12/2020 23:00,37.4,55.4,15.2
4956,20/12/2020 00:00,40.7,55.8,15.0
4957,20/12/2020 01:00,40.5,56.9,14.7
4958,20/12/2020 02:00,35.9,57.2,14.4
4959,20/12/2020 03:00,36.8,57.3,14.0
4960,20/12/2020 04:00,37.8,56.2,13.9
4961,20/12/2020 05:00,41.4,55.0,13.9
4962,20/12/2020 06:00,38.6,54.8,14.0
4963,20/12/2020 07:00,38.9,54.2,14.0
4964,20/12/2020 08:00,41.9,53.0,14.3
4965,20/12/2020 09:00,40.7,51.5,14.9
4966,20/12/2020 10:00,37.2,47.6,15.8
4967,20/12/2020 11:00,45.3,52.1,16.6
4968,20/12/2020 12:00,36.0,44.4,17.2
4969,20/12/2020 13:00,35.4,43.3,18.2
4970,20/12/2020 14:00,35.7,44.5,18.4
4971,20/12/2020 15:00,36.9,46.2,18.2
4972,20/12/2020 16:00,36.8,48.3,17.5
4973,20/12/2020 17:00,40.0,50.5,16.9
4974,20/12/2020 18:00,42.8,53.1,16.5
4975,20/12/2020 19:00,44.8,55.1,16.5
4976,20/12/2020 20:00,46.9,56.6,16.3
4977,20/12/2020 21:00,46.5,56.5,16.2
4978,20/12/2020 22:00,49.4,56.1,16.3
4979,20/12/2020 23:00,56.2,55.2,15.3
4980,21/12/2020 00:00,66.4,49.9,14.7
4981,21/12/2020 01:00,47.6,50.1,14.7
4982,21/12/2020 02:00,42.4,49.1,14.6
4983,21/12/2020 03:00,46.6,52.0,14.5
4984,21/12/2020 04:00,44.4,49.6,14.6
4985,21/12/2020 05:00,40.4,47.7,14.6
4986,21/12/2020 06:00,41.4,48.6,14.6
4987,21/12/2020 07:00,42.1,48.2,14.6
4988,21/12/2020 08:00,42.4,46.2,14.8
4989,21/12/2020 09:00,45.2,42.3,15.3
4990,21/12/2020 10:00,44.7,40.9,16.0
4991,21/12/2020 11:00,44.6,38.6,17.0
4992,21/12/2020 12:00,43.3,34.7,18.8
4993,21/12/2020 13:00,41.0,32.4,20.6
4994,21/12/2020 14:00,44.8,33.3,22.0
4995,21/12/2020 15:00,52.7,41.5,20.1
4996,21/12/2020 16:00,53.4,42.4,19.2
4997,21/12/2020 17:00,48.4,43.5,18.4
4998,21/12/2020 18:00,52.8,47.7,17.6
4999,21/12/2020 19:00,58.9,52.5,17.0
5000,21/12/2020 20:00,67.1,57.5,16.3
5001,21/12/2020 21:00,66.3,59.7,16.1
5002,21/12/2020 22:00,64.6,59.6,16.0
5003,21/12/2020 23:00,63.3,60.0,16.2
5004,22/12/2020 00:00,73.3,63.1,16.1
5005,22/12/2020 01:00,79.7,65.5,15.8
5006,22/12/2020 02:00,76.8,66.0,15.8
5007,22/12/2020 03:00,70.1,65.5,15.7
